2.17819E-4	24.90951
2.22648E-4	25.64269
2.27585E-4	26.30191
2.33909E-4	26.88042
2.39096E-4	27.47166
2.44397E-4	28.0759
2.49815E-4	28.69343
2.56758E-4	29.53799
2.63893E-4	30.18768
2.6827E-4	30.73999
2.72718E-4	31.07622
2.74218E-4	31.53025
2.81838E-4	32.34082
2.89671E-4	33.05216
2.97721E-4	33.77915
3.02658E-4	34.7734
3.09369E-4	35.53824
3.19714E-4	36.71717
3.34048E-4	37.66108
3.41455E-4	39.05178
3.52874E-4	40.20122
3.6268E-4	41.2347
3.70721E-4	42.29475
3.81024E-4	43.22503
3.93766E-4	44.33624
4.04709E-4	45.14742
4.18243E-4	46.64511
4.25179E-4	48.01806
4.36995E-4	49.07422
4.51608E-4	50.3358
4.69276E-4	51.25675
4.79681E-4	52.38414
4.90316E-4	53.73082
5.09498E-4	54.51584
5.20795E-4	55.91731
5.4117E-4	56.73428
5.56209E-4	58.61635
5.77969E-4	59.90562
5.97297E-4	61.00165
6.17271E-4	61.89289
6.30957E-4	63.25424
6.55642E-4	64.17839
6.88803E-4	65.82827
7.11838E-4	66.79003
7.35642E-4	68.01202
7.60243E-4	69.76045
7.98695E-4	70.77967
8.29942E-4	72.07465
8.57696E-4	73.39332
9.01077E-4	74.73612
9.36329E-4	75.82803
9.78309E-4	77.7774
0.00102	79.20041
0.00107	80.64945
0.00112	81.82776
0.00117	83.32487
0.00122	84.23626
0.00127	84.84938
0.00133	86.40178
0.0014	87.66412
0.00145	88.62297
0.00152	90.24441
0.00154	90.24441
0.0016	91.89552
0.00169	92.22935
0.00175	93.91677
0.00184	94.25794
0.00193	95.98248
0.00202	97.03231
0.00211	98.09363
0.00223	99.16655
0.00235	100.25121
0.00246	101.7159
0.00255	102.0854
0.00257	103.20198
0.00267	103.20198
0.0027	103.95315
0.00282	104.70978
0.00285	105.47192
0.00298	105.85507
0.00299	107.40163
0.00309	107.79179
0.00327	107.79179
0.00345	108.97079
0.00365	110.56287
0.00385	112.17821
0.004	113.81715
0.00423	114.23062
0.00447	115.48004
0.00472	117.16723
0.00498	118.02004
0.00527	119.31091
0.00556	120.6159
0.00581	121.93517
0.00611	122.82269
0.00645	123.71666
0.00681	126.43783
0.0072	126.89714
0.0076	129.21884
0.00803	130.6322
0.00848	131.10675
0.00896	132.54076
0.00947	134.4772
0.01	134.96572
0.01056	134.4772
0.01116	134.4772
0.01179	134.4772
0.01245	134.4772
0.01315	134.4772
0.01389	134.4772
0.01468	134.96572
0.01551	134.96572
0.01638	134.4772
0.0173	134.4772
0.01828	134.4772
0.01931	134.4772
0.0204	134.96572
0.02834	134.96572
0.02994	134.4772
0.03162	135.45601
0.0334	134.96572
0.03529	134.96572
0.03728	134.4772
0.03938	134.4772
0.0416	135.45601
0.04394	134.4772
0.04642	134.4772
0.04903	134.4772
0.05179	134.4772
0.05471	134.4772
0.0578	134.96572
0.06105	134.96572
0.06449	134.4772
0.06813	134.96572
0.07197	134.96572
0.07602	134.96572
0.08031	134.96572
0.08483	134.4772
0.08962	134.96572
0.09467	134.96572
0.1	134.4772
