1.83775E-4	25
1.88882E-4	25.4574
1.95198E-4	25.82934
1.99526E-4	26.39745
2.02835E-4	27.07607
2.07332E-4	27.77214
2.13094E-4	28.58958
2.19016E-4	29.32455
2.25103E-4	30.18768
2.30094E-4	30.85166
2.37788E-4	31.64479
2.4306E-4	32.4583
2.48449E-4	33.29273
2.55354E-4	34.27267
2.63893E-4	34.89972
2.72718E-4	35.92695
2.77241E-4	37.11877
2.88087E-4	38.21131
2.96093E-4	39.19364
3.02658E-4	40.20122
3.11069E-4	41.38449
3.19714E-4	42.29475
3.28599E-4	43.38205
3.35885E-4	44.49731
3.45219E-4	45.80703
3.56764E-4	46.98462
3.6268E-4	48.36756
3.74809E-4	49.43141
3.83119E-4	50.70218
3.93766E-4	52.38414
4.02496E-4	53.73082
4.13682E-4	54.71388
4.27516E-4	56.32431
4.34606E-4	57.77228
4.49139E-4	59.47274
4.59097E-4	60.78085
4.7445E-4	62.56986
4.87635E-4	64.17839
4.95722E-4	66.06741
5.09498E-4	67.76585
5.23658E-4	69.25637
5.35268E-4	70.77967
5.56209E-4	72.86298
5.71667E-4	75.55357
5.81147E-4	77.49588
5.97297E-4	79.48812
6.24077E-4	81.82776
6.41421E-4	84.23626
6.55642E-4	86.40178
6.73863E-4	88.62297
6.88803E-4	91.23148
7.07946E-4	93.57684
7.2762E-4	95.98248
7.43753E-4	98.09363
7.60243E-4	100.25121
7.77099E-4	102.45624
7.94328E-4	105.09016
8.16403E-4	107.79179
8.34504E-4	110.56287
8.53007E-4	113.40519
8.81532E-4	116.74313
9.06031E-4	119.31091
9.3121E-4	123.26886
9.62351E-4	125.98018
9.78309E-4	129.68825
0.00102	132.06102
0.00104	134.96572
0.00107	137.93431
0.0011	141.48028
0.00113	144.59216
0.00116	147.77248
0.0012	151.57137
0.00123	154.9052
0.00127	157.73934
0.0013	161.20883
0.00135	164.75464
0.00139	169.60399
0.00143	173.33445
0.00148	177.14696
0.00153	180.38803
0.00161	182.36107
0.00168	185.69754
0.00176	186.37212
0.00185	190.4714
0.00194	192.55473
0.00202	193.95625
0.00202	194.66084
0.00213	194.66084
0.00213	196.0777
0.00225	196.78999
0.00225	197.50487
0.00238	196.78999
0.00238	198.94243
0.00251	199.66512
0.00251	198.94243
0.00265	201.11841
0.0028	201.84901
0.00296	203.31819
0.00313	204.79806
0.0033	204.05678
0.00349	206.2887
0.00369	207.03809
0.00389	207.79019
0.00411	208.54503
0.00435	209.30261
0.00459	208.54503
0.00485	210.06295
0.00512	210.06295
0.00541	210.82604
0.00572	211.59191
0.00604	213.132
0.00638	213.90625
0.00674	214.68331
0.007	213.132
0.00712	215.46319
0.00732	215.46319
0.00752	216.2459
0.00773	217.03146
0.00794	216.2459
0.00816	217.03146
0.00862	219.40529
0.00911	218.61114
0.00962	219.40529
0.01011	221.00225
0.01068	220.20232
0.01128	220.20232
0.01192	221.00225
0.01259	221.00225
0.0133	221.00225
0.01405	222.61084
0.01484	222.61084
0.01568	222.61084
0.01656	221.80509
0.01749	221.80509
0.01848	221.80509
0.01952	224.23113
0.02062	222.61084
0.02178	223.41952
0.02977	225.86322
0.03145	226.68372
0.03322	225.86322
0.03509	225.86322
0.03707	228.33366
0.03916	228.33366
0.04137	228.33366
0.0437	225.0457
0.04616	225.0457
0.04876	227.50719
0.05151	227.50719
0.05441	225.86322
0.05748	226.68372
0.06072	227.50719
0.06414	225.86322
0.06776	226.68372
0.07158	226.68372
0.07561	226.68372
0.07987	227.50719
0.08437	227.50719
0.08913	227.50719
0.09415	227.50719
0.09945	228.33366
